Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;On sale (0/1);Manufacturer;Quantity;Description;URL rewritten;Image URLs (x,y,z...);Rozmiary (cechy)
8790;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;32.34;1;1;Ellesse;4;<b>Materiał:</b> Poliester<br><b>Zapięcie:</b> Rzep<br><b>Numer produktu:</b> EL953G00I-J11;portfel;https://img01.ztat.net/article/spp-media-p1/cf35bf15f3ff46caabe0989e41e1aa36/fee2b13330a641f0a73c9b2752eee7a9.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/156ad3f022d34973b1cb638fb7c6cc44/d9f12f88b69946b2a177e81f4006c198.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/b24757477544489b852cb1bc907e189f/999f0bcb5c194e33bc1263996acb43c9.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/eee1352eb9794ae8a862d179fdecfac3/ea23b0bf0ffe4e0dbd96d465b2f49a18.jpg?imwidth=156;One Size
8792;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;28.87;1;1;Baagl;4;<b>Materiał:</b> Poliester<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Rzep<br><b>Wzór:</b> Nadruk<br><b>Numer produktu:</b> B5R53G01V-K11;portfel;https://img01.ztat.net/article/spp-media-p1/c72e147fd3b446f8b712bbd24e5417e1/ab1328e1802b4039b2288af619668aba.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/0198bab46b974bcebfa262d5e3324a6b/d90b296312d148cfb9f959e3d601f232.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/bc0b19be05864482bb1d2e94e6b12a75/b72da1e04a9b466e868fc9cadf56f3ae.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/33cfe52894eb4019a7f3862f43845488/60efa576420b48c1bc118e649104fbe3.jpg?imwidth=156;One Size
8794;1;JOJO MAMAN BÃ©BÃ© DINOSAUR COLOUR CHANGE UMBRELLA - Parasol;Dzieci,Akcesoria Dziecięce,Małe akcesoria;89.32;1;1;JoJo Maman Bébé;6;<b>Materiał:</b> 100% poliester<br><b>Design:</b> Dinozaury<br><b>Wzór:</b> Nadruk<br><b>Numer produktu:</b> J2653O002-K11;jojo-maman-bã©bã©-dinosaur-colour-change-umbrella---parasol;https://img01.ztat.net/article/spp-media-p1/106e28a987eb4a7da8fc8811302e549b/981a73db830143b1b3a5557bc19457da.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/bf064997cfc546f5b29a922f3d3f7575/d55f54b0be8b4ebea90ee1fe876d0050.jpg?imwidth=156;One Size
8796;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;32.33;1;1;Baagl;1;<b>Materiał:</b> Poliester<br><b>Przegródki:</b> Kieszeń na monety<br><b>Wzór:</b> Nadruk<br><b>Numer produktu:</b> B5R53G01W-K11;portfel;https://img01.ztat.net/article/spp-media-p1/a1823703bad84d329784f8530c50ac95/26d1149c5f3c475d83739c7719e2a587.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/67ab6e187b2a4657b3ea307dbc217b06/d97f9d5ae6484eb0adb000722896c455.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/676dd6a601074a56bfcba7d4f9d9f45e/5175046d28d3410399d530d413ab11eb.jpg?imwidth=156;One Size
8798;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;28.87;1;1;Baagl;2;<b>Materiał:</b> Poliester<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Rzep<br><b>Wzór:</b> Nadruk<br><b>Numer produktu:</b> B5R53G01U-T11;portfel;https://img01.ztat.net/article/spp-media-p1/ad14f347e248498abbef72b648fa7401/0f6a9aceaeb9471cb10fa57fba6042b9.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/2c098e498a14494aa5f46be2992e8fb7/2b0e6f5b94d34b76b7f421893a218c08.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/c4eae42e68474dd8b2c919be9e2498ec/a9fe0f5de7404125bdcc9a035dc56d4f.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/21427a0c02a74fdfb7213355b242bbdb/e01205513a0d4367aded8024ec3ceb86.jpg?imwidth=156;One Size
8800;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;226.77;1;1;Liebeskind Berlin;10;<b>Materiał:</b> Skóra<br><b>Podszewka:</b> Skóra<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Zapięcie na zatrzask<br><b>Wzór:</b> Kolor jednolity<br><b>Numer produktu:</b> LI353G004-B11<br><b>Wysokość:</b> 8 cm w rozmiarze One Size<br><b>Długość:</b> 10.8 cm w rozmiarze One Size<br><b>Szerokość:</b> 2.5 cm w rozmiarze One Size;portfel;https://img01.ztat.net/article/spp-media-p1/b21dc672e3fe41199a92d7bca01ced3e/c1cbf6daf9f74caf81ad9ec796819129.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/32024c79163f41d9b975f7ce0af5ae7a/0b5f9d4b92614a25a2437fddbff1e15c.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/01e79aa570044d0a80b559d76b0fed63/03b53e778b194b839b8446ac46063b8a.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/e31f41a2bcfa4efebaa8dcd9f4b004c8/42befab3636240c99096749e337c744c.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/32e589404e5841218f4b0856f6a34bd2/7f1919079c364957953e1d74342e5aba.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/84f5f2935f344f79aa680a4b20ab4c3a/ef3a061424794e289522343e7aa584e2.jpg?imwidth=156;One Size
8802;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;161.7;1;1;Hype;8;<b>Materiał:</b> Poliester<br><b>Wzór:</b> Nadruk<br><b>Numer produktu:</b> HY553G03T-Q11<br><b>Wysokość:</b> 11 cm w rozmiarze One Size<br><b>Długość:</b> 9 cm w rozmiarze One Size<br><b>Szerokość:</b> 2 cm w rozmiarze One Size;portfel;https://img01.ztat.net/article/spp-media-p1/ed9d0e6eadf847e881cbeddd432013b5/ab4ffe4c0ae2400daf141aa56a90e0af.jpg?imwidth=156&filter=packshot;One Size
8804;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;238.7;1;1;Liebeskind Berlin;6;<b>Materiał:</b> Skóra<br><b>Podszewka:</b> Skóra<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Zapięcie na zatrzask<br><b>Wzór:</b> Kolor jednolity<br><b>Numer produktu:</b> LI353G005-B11<br><b>Wysokość:</b> 8 cm w rozmiarze One Size<br><b>Długość:</b> 10.8 cm w rozmiarze One Size<br><b>Szerokość:</b> 2.5 cm w rozmiarze One Size;portfel;https://img01.ztat.net/article/spp-media-p1/0244c8b2aeb7473abe2136053d741c15/7432ac3f8959422cba513c5ca4694241.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/f9836820bed049e390e50b3c654b1372/3a5779a0323146a4adbadbe7f55af8ff.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/daaa1b3daa7d418e85fc76db485a4686/bc5d689d145f474bbe1b6726e539c64c.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/db616b0ceabe4562a01fadaa4810b6bd/62d3f9e27c0a4c82be424abfd5f3fe18.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/71049cae66c44346aab5a24f3c1189a7/a45116f55afe47fdb97f8a3e44efdbfa.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/2a93c97fb9b44f0b928289078c3b0a05/203a86350ba448a997bb3a5de3679252.jpg?imwidth=156;One Size
8806;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;226.77;1;1;Liebeskind Berlin;7;<b>Materiał:</b> Skóra<br><b>Podszewka:</b> Skóra<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Zapięcie na zatrzask<br><b>Wzór:</b> Kolor jednolity<br><b>Numer produktu:</b> LI353G004-G11<br><b>Wysokość:</b> 8 cm w rozmiarze One Size<br><b>Długość:</b> 10.8 cm w rozmiarze One Size<br><b>Szerokość:</b> 2.5 cm w rozmiarze One Size;portfel;https://img01.ztat.net/article/spp-media-p1/4c757c355cc142b89ed0b2a00e7a0825/a3dab721e101427db316f627122d2ede.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/add3fc1d8bcb479bbdc3bdefe75478f9/14d599c939a843eeb46780efcbcbc1e6.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/444548f09a5f49da9851d233df737cd7/3dca86c2c28841e8a0194964e7c60f0c.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/7c66944a42d74065adf7947291b9b75e/640e99446dbb417c85eecdf741407f67.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/872b18f004fe45ad900a99a421e2409f/fbb0c2f5602247e7a338ed79962e4226.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/bfb3f5660eee47e684042f42bb99fc74/09d5a540fd554cedb08cf122ed191eca.jpg?imwidth=156;One Size
8808;1;Portfel;Dzieci,Akcesoria Dziecięce,Małe akcesoria;226.77;1;1;Liebeskind Berlin;6;<b>Materiał:</b> Skóra<br><b>Podszewka:</b> Skóra<br><b>Przegródki:</b> Kieszeń na monety<br><b>Zapięcie:</b> Zapięcie na zatrzask<br><b>Wzór:</b> Kolor jednolity<br><b>Numer produktu:</b> LI353G004-C11<br><b>Wysokość:</b> 8 cm w rozmiarze One Size<br><b>Długość:</b> 10.8 cm w rozmiarze One Size<br><b>Szerokość:</b> 2.5 cm w rozmiarze One Size;portfel;https://img01.ztat.net/article/spp-media-p1/eaefe762c0654d358c1bce028ad551f0/900e959b5072442fbfbc3858fcff483a.jpg?imwidth=156&filter=packshot,https://img01.ztat.net/article/spp-media-p1/61260c4464fc44b4914a54cfe1807fce/548a688e5ea340ce9beb9b53b92fb3c5.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/de71129e8b2c46789ec8bdc1ebfad6d4/19a112874738465f85f9ebd2b8884af3.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/2b78c6e3da264cee840b139f35b9944d/57ed45160ab8435cb9e29333fc78c118.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/322c4c53b2e44708ba148baa237429b9/4e1fb5a2b82b42d38632a2d818b8a064.jpg?imwidth=156,https://img01.ztat.net/article/spp-media-p1/34dc054e963740f69de3ec441a8f3315/5b59745a3e514263bf89a85c72a3c445.jpg?imwidth=156;One Size
